Country or State/County,Station Name,Begin Date,End Date,ICAO ID,COOP ID,WBAN ID,FAA ID,NWSLI ID,WMO ID,NCDC STN ID,Lat DEC,Lat DMS,Lon DEC,Lon DMS,Elevation,Station Type,Data Available
"MINNESOTA/KITTSON","LAKE BRONSON",1971-12-01,2000-09-01,None,214431,None,None,LKBM5,None,20011031,48.72444 ,48 43' 27.984'' N,-96.62139 ,96 37' 17.004'' W,"GROUND : 930 FEET","LAND SURFACE, B, COOP",5
"MINNESOTA/KITTSON","ST VINCENT",1893-05-01,1896-01-31,None,217410,None,None,None,None,30002863,48.96667 ,48 58' 00.012'' N,-97.21667 ,97 13' 00.012'' W," UNKNOWN ","LAND SURFACE, COOP",None
"MINNESOTA/KITTSON","KARLSTAD",1962-11-01,1993-08-01,None,214213,None,None,KRLM5,None,20011021,48.58333 ,48 34' 59.988'' N,-96.51667 ,96 31' 00.012'' W,"GROUND : 1067 FEET","LAND SURFACE, AB, COOP",3
"MINNESOTA/KITTSON","DRAYTON N DAK 2 NE",1956-03-01,1967-02-16,None,212222,None,None,None,None,20011022,48.56667 ,48 34' 00.012'' N,-97.15 ,97 09' 00.0'' W,"GROUND : 801 FEET","LAND SURFACE, COOP",3
"MINNESOTA/KITTSON","LAKE BRONSON DAM",1971-12-01,12/31/9999,None,214433,None,None,LBRM5,None,20011030,48.72278 ,48 43' 22.008'' N,-96.63389 ,96 38' 02.004'' W,"GROUND : 950 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/KITTSON","HALLOCK",1948-01-01,12/31/9999,None,213455,None,None,HLLM5,None,20011032,48.77139 ,48 46' 17.004'' N,-96.94056 ,96 56' 26.016'' W,"GROUND : 815 FEET","LAND SURFACE, AB, COOP",4
"MINNESOTA/KOOCHICHING","BIG FALLS",1948-01-01,12/31/9999,None,210746,None,None,BGFM5,None,20011005,48.1969 ,48 11' 48.84'' N,-93.7994 ,93 47' 57.84'' W,"GROUND : 1220 FEET","LAND SURFACE, AB, COOP",5
"MINNESOTA/KOOCHICHING","NORDEN",1921-06-06,1923-07-16,None,215937,None,None,None,None,12002774,48.116667 ,48 07' 00.0012'' N,-94.383333 ,94 22' 59.9988'' W,"GROUND : -99999 UNKNOWN UNITS","LAND SURFACE, COOP",1
"MINNESOTA/KOOCHICHING","MANITOU",1940-05-13,1942-08-31,None,215081,None,None,None,None,12002757,48.633333 ,48 37' 59.9988'' N,-94.033333 ,94 01' 59.9988'' W,"GROUND : 938 FEET","LAND SURFACE, COOP",1
"MINNESOTA/KOOCHICHING","INTERNATIONAL FALLS INTL AP",1939-10-01,12/31/9999,KINL,214026,14918,INL,INL,72747,20011019,48.5614 ,48 33' 41.04'' N,-93.3981 ,93 23' 53.16'' W,"GROUND : 1183 FEET","WSCMO, ASOS, LAND SURFACE, ASOS-NWS, WBO, WBAS, AB, WSO, S, COOP",6
"MINNESOTA/KOOCHICHING","INDUS 3 W",1981-05-01,12/31/9999,None,214008,None,None,INDM5,None,20011025,48.6236 ,48 37' 24.96'' N,-93.8992 ,93 53' 57.12'' W,"GROUND : 1095 FEET","LAND SURFACE, B, COOP",3
"MINNESOTA/KOOCHICHING","ORR 19 W",1961-11-08,1965-07-22,None,216212,None,None,None,None,20010999,48.1 ,48 06' 00.0'' N,-93.23333 ,93 13' 59.988'' W,"GROUND : 1320 FEET","LAND SURFACE, AB, COOP",3
"MINNESOTA/KOOCHICHING","MIZPAH",1931-12-29,1940-03-31,None,215533,None,None,None,None,20010987,47.95 ,47 57' 00.0'' N,-94.21667 ,94 13' 00.012'' W,"GROUND : 1411 FEET","LAND SURFACE, COOP",2
"MINNESOTA/KOOCHICHING","LITTLEFORK 10 SW",1993-12-01,2005-01-31,None,214809,None,None,LFKM5,None,20011099,48.36806 ,48 22' 05.016'' N,-93.72139 ,93 43' 17.004'' W,"GROUND : 1200 FEET","BC, LAND SURFACE, COOP",3
"MINNESOTA/KOOCHICHING","INDUS",1948-08-01,1981-05-31,None,214008,None,None,None,None,20011023,48.61667 ,48 37' 00.012'' N,-93.83333 ,93 49' 59.988'' W,"GROUND : 1112 FEET","LAND SURFACE, COOP",3
"MINNESOTA/KOOCHICHING","LITTLEFORK RANGER ST",1948-08-01,1953-02-28,None,214806,None,None,None,None,20011013,48.4 ,48 24' 00.0'' N,-93.55 ,93 33' 00.0'' W,"GROUND : 1181 FEET","LAND SURFACE, COOP",3
"MINNESOTA/KOOCHICHING","CLEMENTSON 6 E",1951-07-01,1974-06-30,None,211589,None,None,None,None,20011027,48.7 ,48 42' 00.0'' N,-94.3 ,94 18' 00.0'' W,"GROUND : 1102 FEET","LAND SURFACE, COOP",2
"MINNESOTA/KOOCHICHING","CENTRAL",1949-06-01,1951-07-31,None,211426,None,None,None,None,20011028,48.7 ,48 42' 00.0'' N,-94.35 ,94 21' 00.0'' W,"UNKNOWN : -99999 UNKNOWN UNITS","LAND SURFACE, COOP",2
"MINNESOTA/LAC QUI PARLE","MADISON SEWAGE PLANT",1948-01-01,12/31/9999,None,214994,None,None,MADM5,None,20010795,45.0024 ,45 00' 08.64'' N,-96.1661 ,96 09' 57.96'' W,"GROUND : 1080 FEET","LAND SURFACE, AB, COOP",4
"MINNESOTA/LAC QUI PARLE","MONTEVIDEO 1 SW",1948-01-01,12/31/9999,None,215563,None,None,MVOM5; MVDM5,None,20010777,44.9364 ,44 56' 11.04'' N,-95.7536 ,95 45' 12.96'' W,"GROUND : 985 FEET","LAND SURFACE, USHCN, AB, COOP",4
"MINNESOTA/LAC QUI PARLE","DAWSON",1937-12-01,12/31/9999,None,212038,14952,None,DWSM5; DAWM5,None,20010778,44.9317 ,44 55' 54.12'' N,-96.0448 ,96 02' 41.28'' W,"GROUND : 1055 FEET","AVIATION, LAND SURFACE, B, COOP",4
"MINNESOTA/LAC QUI PARLE","MADISON LAC QUI PALRLE COUNTY AIRPORT",01/01/0001,12/31/9999,KDXX,None,04918,DXX,None,None,30002156,44.98611 ,44 59' 09.996'' N,-96.04333 ,96 02' 35.988'' W,"GROUND : 1082 FEET","AWOS",None
"MINNESOTA/LAC QUI PARLE","LAC QUI PARLE DAM",1948-07-01,1957-04-30,None,214410,None,None,None,None,20010794,45.01667 ,45 01' 00.012'' N,-95.86667 ,95 52' 00.012'' W,"GROUND : 1050 FEET","LAND SURFACE, COOP",2
"MINNESOTA/LAKE","SPRUCE LAKE CAMP",1936-04-03,1941-05-26,None,217937,None,None,None,None,12002799,47.3 ,47 18' 00.0'' N,-91.666667 ,91 40' 00.0012'' W,"GROUND : 1590 FEET","LAND SURFACE, COOP",1
"MINNESOTA/LAKE","ISABELLA",1925-12-01,1928-06-30,None,214066,None,None,None,None,12002741,47.633333 ,47 37' 59.9988'' N,-91.333333 ,91 19' 59.9988'' W,"GROUND : 1435 FEET","LAND SURFACE, COOP",1
"MINNESOTA/LAKE","GABBRO LAKE RESERVOIR",1940-05-01,1944-05-31,None,213024,None,None,None,None,12002728,47.866667 ,47 52' 00.0012'' N,-91.616667 ,91 37' 00.0012'' W,"GROUND : -99999 UNKNOWN UNITS","LAND SURFACE, COOP",None
"MINNESOTA/LAKE","ISABELLA 14W",2009-06-17,12/31/9999,None,214077,None,None,IBLM5,None,30015223,47.59333 ,47 35' 35.988'' N,-91.65139 ,91 39' 05.004'' W,"GROUND : 1740 FEET","LAND SURFACE, AB, COOP",3
"MINNESOTA/LAKE","WOLF RIDGE E L C",1993-05-01,12/31/9999,None,219134,None,None,WLFM5,None,20011097,47.45 ,47 27' 00.0'' N,-91.2167 ,91 13' 00.12'' W,"GROUND : 1400 FEET","BC, LAND SURFACE, A, COOP",3
"MINNESOTA/LAKE","TWO HARBORS 7 NW",1997-04-01,12/31/9999,None,218421,None,None,TWOM5,None,30000241,47.1253 ,47 07' 31.08'' N,-91.7067 ,91 42' 24.12'' W,"GROUND : 1355 FEET","LAND SURFACE, AB, A, COOP",4
"MINNESOTA/LAKE","TWO HARBORS",1948-01-01,12/31/9999,None,218419,None,None,TOHM5,None,20010911,47.0258 ,47 01' 32.88'' N,-91.6653 ,91 39' 55.08'' W,"GROUND : 625 FEET","AVIATION, LAND SURFACE, USHCN, A, COOP",4
"MINNESOTA/LAKE","ELY 25 E",1998-06-01,12/31/9999,None,212555,None,None,BNDM5,None,30000487,47.9753 ,47 58' 31.08'' N,-91.4556 ,91 27' 20.16'' W,"GROUND : 1395 FEET","LAND SURFACE, AB, A, COOP",3
"MINNESOTA/LAKE","SAND LAKE JUNCTION",1931-11-01,1934-10-01,None,217440,None,None,None,None,30002864,47.58333 ,47 34' 59.988'' N,-91.66667 ,91 40' 00.012'' W," UNKNOWN ","LAND SURFACE, COOP",None
"MINNESOTA/LAKE","TWO HARBORS RICHARD B HELGESON AIRPORT",1992-01-01,12/31/9999,KTWM,None,04979,TWM,None,None,30002193,47.04917 ,47 02' 57.012'' N,-91.745 ,91 44' 42.0'' W,"GROUND : 1080 FEET","AWOS",None
"MINNESOTA/LAKE","ISABELLA 1 W",1957-09-01,2009-04-19,None,214068,None,None,ISBM5,None,20010958,47.6181 ,47 37' 05.16'' N,-91.3753 ,91 22' 31.08'' W,"GROUND : 2010 FEET","LAND SURFACE, AB, A, COOP",3
"MINNESOTA/LAKE","SILVER BAY MUNICIPAL AIRPORT",1992-04-01,12/31/9999,KBFW,None,04905,BFW,None,None,30002147,47.24889 ,47 14' 56.004'' N,-91.41556 ,91 24' 56.016'' W,"GROUND : 1089 FEET","AWOS",None
"MINNESOTA/LAKE","WALES 2 ENE",1948-08-01,12/31/9999,None,218613,None,None,WALM5,None,20010925,47.2561 ,47 15' 21.96'' N,-91.7017 ,91 42' 06.12'' W,"GROUND : 1675 FEET","LAND SURFACE, A, B, COOP",3
"MINNESOTA/LAKE","BEAVER BAY 5SW",2002-03-11,12/31/9999,None,210564,None,None,SRLM5,None,30001762,47.20028 ,47 12' 01.008'' N,-91.36722 ,91 22' 01.992'' W,"GROUND : 630 FEET","LAND SURFACE, AB, COOP",3
"MINNESOTA/LAKE","WINTON POWER PLANT",1948-08-01,1995-08-01,None,219101,None,None,WNTM5,None,20010983,47.93333 ,47 55' 59.988'' N,-91.76667 ,91 46' 00.012'' W,"GROUND : 1337 FEET","LAND SURFACE, AB, COOP",5
"MINNESOTA/LAKE","ELY 20 E",1982-08-01,1983-11-01,None,212553,None,None,None,None,20011049,47.95 ,47 57' 00.0'' N,-91.5 ,91 30' 00.0'' W,"GROUND : 1551 FEET","LAND SURFACE, AB, COOP",2
"MINNESOTA/LAKE OF THE WOODS","BAUDETTE",1950-08-10,12/31/9999,None,210515,None,None,BAUM5,None,20011046,48.7094 ,48 42' 33.84'' N,-94.5869 ,94 35' 12.84'' W,"GROUND : 1062 FEET","AVIATION, LAND SURFACE, USHCN, A, COOP",4
"MINNESOTA/LAKE OF THE WOODS","BAUDETTE 22 S",1963-09-01,1968-10-31,None,210520,None,None,None,None,20011015,48.4 ,48 24' 00.0'' N,-94.65 ,94 39' 00.0'' W,"GROUND : 1132 FEET","LAND SURFACE, COOP",2
"MINNESOTA/LAKE OF THE WOODS","BAUDETTE 21 SSE",1968-10-01,1990-07-01,None,210520,None,None,BDTM5,None,20011014,48.41667 ,48 25' 00.012'' N,-94.56667 ,94 34' 00.012'' W,"GROUND : 1180 FEET","LAND SURFACE, AB, COOP",3
"MINNESOTA/LAKE OF THE WOODS","CLEMENTSON",1964-11-01,1998-06-13,None,211589,None,None,CLEM5,None,20011026,48.68333 ,48 40' 59.988'' N,-94.43333 ,94 25' 59.988'' W,"GROUND : 1072 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/LAKE OF THE WOODS","BAUDETTE INTERNATIONAL AP",1962-09-01,12/31/9999,KBDE,None,94961,BDE,None,None,20011029,48.71667 ,48 43' 00.012'' N,-94.6 ,94 36' 00.0'' W,"GROUND : 1082 FEET","SAWRS, ASOS-FAA, ASOS, AWOS, LAND SURFACE",None
"MINNESOTA/LAKE OF THE WOODS","WAYLAND 7 NW",1948-09-01,1971-07-31,None,218763,None,None,None,None,20011018,48.51667 ,48 31' 00.012'' N,-94.46667 ,94 28' 00.012'' W,"GROUND : 1089 FEET","LAND SURFACE, COOP",3
"MINNESOTA/LAKE OF THE WOODS","CAMP NORRIS DNR",2001-08-01,12/31/9999,None,211250,None,None,RLWM5,None,30001187,48.61 ,48 36' 36.0'' N,-95.1816 ,95 10' 53.76'' W,"GROUND : 1289 FEET","LAND SURFACE, AB, COOP",4
"MINNESOTA/LAKE OF THE WOODS","WAYLAND 12 NW",1971-07-01,1981-10-28,None,218763,None,None,None,None,20011024,48.6 ,48 36' 00.0'' N,-94.51667 ,94 31' 00.012'' W,"GROUND : 1132 FEET","LAND SURFACE, COOP",3
"MINNESOTA/LAKE OF THE WOODS","FLAG ISLAND AIRPORT",1995-12-01,12/31/9999,KFGN,None,04926,FGN,None,None,30002160,49.31833 ,49 19' 05.988'' N,-94.90278 ,94 54' 10.008'' W,"GROUND : 1080 FEET","AWOS",None
"MINNESOTA/LE SUEUR","LE SUEUR",1948-08-01,12/31/9999,None,214721,None,None,LESM5,None,20010731,44.4698 ,44 28' 11.28'' N,-93.9024 ,93 54' 08.64'' W,"GROUND : 845 FEET","LAND SURFACE, A, B, COOP",4
"MINNESOTA/LE SUEUR","LE CENTER",1948-08-01,1981-05-31,None,214641,None,None,None,None,20010728,44.4 ,44 24' 00.0'' N,-93.73333 ,93 43' 59.988'' W,"GROUND : 1060 FEET","LAND SURFACE, COOP",3
"MINNESOTA/LE SUEUR","LE CENTER 2 SE",1985-05-10,1991-11-01,None,214641,None,None,LCNM5,None,20011052,44.38333 ,44 22' 59.988'' N,-93.71667 ,93 43' 00.012'' W,"GROUND : 1070 FEET","LAND SURFACE, B, COOP",3
"MINNESOTA/LE SUEUR","MONTGOMERY",1948-08-01,12/31/9999,None,215571,None,None,MGMM5,None,20010727,44.4597 ,44 27' 34.92'' N,-93.6631 ,93 39' 47.16'' W,"GROUND : 1100 FEET","LAND SURFACE, A, B, COOP",3
"MINNESOTA/LE SUEUR","LE CENTER 5 E",1984-11-15,1985-01-01,None,214641,None,None,None,None,20011050,44.38333 ,44 22' 59.988'' N,-93.61667 ,93 37' 00.012'' W,"GROUND : 1078 FEET","LAND SURFACE, B, COOP",2
"MINNESOTA/LE SUEUR","LE CENTER 10 SE",1981-05-01,1984-01-24,None,214641,None,None,None,None,20010718,44.28333 ,44 16' 59.988'' N,-93.66667 ,93 40' 00.012'' W,"GROUND : 945 FEET","LAND SURFACE, COOP",3
"MINNESOTA/LINCOLN","TYLER",1985-04-17,2009-04-01,None,218429,None,None,TYLM5,None,20011051,44.278 ,44 16' 40.8'' N,-96.128 ,96 07' 40.8'' W,"GROUND : 1735 FEET","LAND SURFACE, AB, COOP",3
"MINNESOTA/LINCOLN","TYLER",1948-08-01,1985-01-01,None,218429,None,None,None,None,20010717,44.28333 ,44 16' 59.988'' N,-96.13333 ,96 07' 59.988'' W,"GROUND : 1745 FEET","LAND SURFACE, COOP",4
"MINNESOTA/LYON","MINNEOTA",1948-07-01,12/31/9999,None,215482,None,None,MNNM5,None,20010744,44.563 ,44 33' 46.8'' N,-95.9969 ,95 59' 48.84'' W,"GROUND : 1211 FEET","LAND SURFACE, B, A, COOP",3
"MINNESOTA/LYON","MARSHALL RYAN FIELD",1972-11-01,12/31/9999,KMML,None,94976,MML,None,None,20010734,44.45 ,44 27' 00.0'' N,-95.81667 ,95 49' 00.012'' W,"BAROMETRIC : 1184 FEET","SAWRS, LAND SURFACE, AWOS",None
"MINNESOTA/LYON","MARSHALL 2",1953-02-01,1962-03-31,None,215209,None,None,None,None,20010733,44.45 ,44 27' 00.0'' N,-95.78333 ,95 46' 59.988'' W,"UNKNOWN : -99999 UNKNOWN UNITS","LAND SURFACE, COOP",None
"MINNESOTA/LYON","ASH CREEK",1892-05-01,1892-12-31,None,210307,None,None,None,None,30002900,43.5 ,43 30' 00.0'' N,-96.16667 ,96 10' 00.012'' W,"GROUND : 1399 FEET","LAND SURFACE, COOP",None
"MINNESOTA/LYON","TRACY MUNICIPAL AP",1960-02-04,12/31/9999,KTKC,None,54931,TKC,None,None,30003052,44.24917 ,44 14' 57.012'' N,-95.60722 ,95 36' 25.992'' W,"AIRPORT : 1340 FEET","AWOS, LAND SURFACE",None
"MINNESOTA/LYON","LYND NO 1",1897-07-01,1908-11-30,None,214987,None,None,None,None,30002925,44.36667 ,44 22' 00.012'' N,-95.86667 ,95 52' 00.012'' W," UNKNOWN ","LAND SURFACE, COOP",1
"MINNESOTA/LYON","TRACY",1943-05-01,1947-11-30,None,218324,None,None,None,None,30003043,44.23333 ,44 13' 59.988'' N,-95.61667 ,95 37' 00.012'' W,"GROUND : 1400 FEET","LAND SURFACE, COOP",None
"MINNESOTA/LYON","MARSHALL",1937-02-01,12/31/9999,None,215204,94906,None,MMLM5,None,20010732,44.4706 ,44 28' 14.16'' N,-95.7908 ,95 47' 26.88'' W,"GROUND : 1152 FEET","LAND SURFACE, AB, COOP",4
"MINNESOTA/LYON","TRACY",1948-01-01,12/31/9999,None,218323,None,None,TCYM5,None,20010710,44.2394 ,44 14' 21.84'' N,-95.6308 ,95 37' 50.88'' W,"GROUND : 1403 FEET","LAND SURFACE, A, AB, COOP",5
"MINNESOTA/LYON","LYND NO 2",1892-04-01,1929-06-30,None,214989,None,None,None,None,30002926,44.36667 ,44 22' 00.012'' N,-95.86667 ,95 52' 00.012'' W,"GROUND : 1175 FEET","LAND SURFACE, COOP",1
"MINNESOTA/MAHNOMEN","LAMBERT",1896-01-01,1898-03-31,None,214540,None,None,None,None,30002851,47.8 ,47 48' 00.0'' N,-95.9 ,95 54' 00.0'' W," UNKNOWN ","LAND SURFACE, COOP",None
"MINNESOTA/MAHNOMEN","BEAULIEU",1900-10-09,1912-05-31,None,210546,None,None,None,None,30002902,47.33333 ,47 19' 59.988'' N,-95.76667 ,95 46' 00.012'' W,"GROUND : 1200 FEET","LAND SURFACE, COOP",1
"MINNESOTA/MAHNOMEN","MAHNOMEN 1 W",1948-01-01,12/31/9999,None,215012,None,None,MHNM5,None,20010934,47.31722 ,47 19' 01.992'' N,-95.9675 ,95 58' 03.0'' W,"GROUND : 1209 FEET","BC, LAND SURFACE, B, COOP",4
"MINNESOTA/MARSHALL","THIEF LAKE REFUGE",1948-08-01,12/31/9999,None,218235,None,None,TLRM5,None,20011016,48.4891 ,48 29' 20.76'' N,-95.9505 ,95 57' 01.8'' W,"GROUND : 1167 FEET","LAND SURFACE, B, COOP",3
"MINNESOTA/MARSHALL","EXCEL",1894-01-01,1894-03-31,None,212670,None,None,None,None,30002848,48.23333 ,48 13' 59.988'' N,-96.16667 ,96 10' 00.012'' W," UNKNOWN ","LAND SURFACE, COOP",None
"MINNESOTA/MARSHALL","WARREN",1893-09-01,1922-11-30,None,218673,None,None,None,None,12002806,48.183333 ,48 10' 59.9988'' N,-96.733333 ,96 43' 59.9988'' W,"GROUND : 859 FEET","LAND SURFACE, COOP",1
"MINNESOTA/MARSHALL","GOLDEN VALLEY",1918-06-01,1924-09-30,None,213200,None,None,None,None,12002731,48.316667 ,48 19' 00.0012'' N,-95.883333 ,95 52' 59.9988'' W,"GROUND : 1160 FEET","LAND SURFACE, COOP",1
"MINNESOTA/MARSHALL","FRAM",1910-06-12,1911-09-30,None,212940,None,None,None,None,12002726,48.75 ,48 45' 00.0'' N,-95.75 ,95 45' 00.0'' W,"GROUND : 1178 FEET","LAND SURFACE, COOP",1
"MINNESOTA/MARSHALL","EXCEL",1894-01-15,1894-05-31,None,212667,None,None,None,None,12002720,UNKNOWN,UNKNOWN,"GROUND : -99999 UNKNOWN UNITS","LAND SURFACE, COOP",None
"MINNESOTA/MARSHALL","ARGYLE",1948-01-01,12/31/9999,None,210252,None,None,AGYM5,None,20011012,48.33111 ,48 19' 51.996'' N,-96.82528 ,96 49' 31.008'' W,"GROUND : 847 FEET","LAND SURFACE, USHCN, A, AB, COOP",3
"MINNESOTA/MARSHALL","NEWFOLDEN",1898-01-01,1901-10-31,None,215912,None,None,None,None,30002930,48.33333 ,48 19' 59.988'' N,-96.33333 ,96 19' 59.988'' W," UNKNOWN ","LAND SURFACE, COOP",1
"MINNESOTA/MARSHALL","GRYGLA",1919-12-01,1925-04-30,None,213397,None,None,None,None,30002916,48.28333 ,48 16' 59.988'' N,-95.61667 ,95 37' 00.012'' W,"GROUND : 1178 FEET","LAND SURFACE, COOP",1
"MINNESOTA/MARSHALL","BREESE",1896-01-01,1896-09-30,None,210978,None,None,None,None,30002906,48.33333 ,48 19' 59.988'' N,-96.33333 ,96 19' 59.988'' W," UNKNOWN ","LAND SURFACE, COOP",None
"MINNESOTA/MARSHALL","FRAM",1910-07-01,1911-09-30,None,212955,None,None,None,None,30002849,48.43333 ,48 25' 59.988'' N,-95.78333 ,95 46' 59.988'' W,"GROUND : 1178 FEET","LAND SURFACE, COOP",None
"MINNESOTA/MARSHALL","WARREN",1971-03-01,1998-02-24,None,218675,None,None,WARM5,None,20011007,48.2 ,48 12' 00.0'' N,-96.78333 ,96 46' 59.988'' W,"GROUND : 840 FEET","LAND SURFACE, B, COOP",2
"MINNESOTA/MARSHALL","THIEF RIVER FALLS 5N",1968-03-01,1976-11-09,None,218247,None,None,None,None,20011004,48.18333 ,48 10' 59.988'' N,-96.16667 ,96 10' 00.012'' W,"GROUND : 1132 FEET","LAND SURFACE, COOP",2
"MINNESOTA/MARSHALL","THIEF RIVER FALLS 5 N",1987-09-10,1990-11-30,None,218249,None,None,None,None,20011063,48.18333 ,48 10' 59.988'' N,-96.16667 ,96 10' 00.012'' W,"GROUND : 1112 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/MARSHALL","AGASSIZ REFUGE",1957-04-01,12/31/9999,None,215693; 210050,None,None,AGAM5,None,20011011,48.30056 ,48 18' 02.016'' N,-95.98167 ,95 58' 54.012'' W,"GROUND : 1142 FEET","LAND SURFACE, AB, COOP",4
"MINNESOTA/MARSHALL","OSLO",1969-03-01,2007-03-21,None,216238,None,None,OSLM5,None,20011009,48.19417 ,48 11' 39.012'' N,-97.14 ,97 08' 24.0'' W,"GROUND : 773 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/MARSHALL","ALVARADO",1971-03-01,2006-10-03,None,210151,None,None,ALVM5,None,20011008,48.2 ,48 12' 00.0'' N,-97 ,97 00' 00.0'' W,"GROUND : 792 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/MARTIN","FAIRMONT",1948-01-01,12/31/9999,None,212698,None,None,FIRM5,None,20010643,43.6447 ,43 38' 40.92'' N,-94.4656 ,94 27' 56.16'' W,"GROUND : 1187 FEET","LAND SURFACE, USHCN, AB, COOP",4
"MINNESOTA/MARTIN","SHERBURN 2 E",1948-08-01,1966-08-31,None,217602,None,None,None,None,20010658,43.65 ,43 39' 00.0'' N,-94.7 ,94 42' 00.0'' W,"GROUND : 1270 FEET","LAND SURFACE, COOP",2
"MINNESOTA/MARTIN","FAIRMONT RADIO KSUM",1959-02-01,1977-12-31,None,212702,None,None,None,None,20010644,43.63333 ,43 37' 59.988'' N,-94.48333 ,94 28' 59.988'' W,"GROUND : 1211 FEET","LAND SURFACE, COOP",1
"MINNESOTA/MARTIN","SHERBURN 3 WSW",1966-08-01,12/31/9999,None,217602,None,None,SHRM5,None,20010645,43.6304 ,43 37' 49.44'' N,-94.7744 ,94 46' 27.84'' W,"GROUND : 1320 FEET","LAND SURFACE, B, COOP",4
"MINNESOTA/MARTIN","FAIRMONT MUNICIPAL AP",1959-11-01,12/31/9999,KFRM,None,94948,FRM,None,None,20010657,43.65 ,43 39' 00.0'' N,-94.41667 ,94 25' 00.012'' W,"GROUND : 1161 FEET","SAWRS, AWOS, LAND SURFACE",None
"MINNESOTA/MCLEOD","HUTCHINSON MUNICIPAL BUTLER FIELD AIRPORT",1991-02-01,12/31/9999,KHCD,None,04933,HCD,None,None,30002166,44.85889 ,44 51' 32.004'' N,-94.38167 ,94 22' 54.012'' W,"GROUND : 1060 FEET","AWOS",None
"MINNESOTA/MCLEOD","WINSTED",1948-08-01,2006-04-30,None,219085,None,None,WNSM5,None,20010788,44.9511 ,44 57' 03.96'' N,-94.0629 ,94 03' 46.44'' W,"GROUND : 1030 FEET","LAND SURFACE, A, B, COOP",3
"MINNESOTA/MCLEOD","GLENCOE MUNICIPAL AP",1997-09-01,12/31/9999,KGYL,None,04932,GYL,None,None,30002165,44.75583 ,44 45' 20.988'' N,-94.08111 ,94 04' 51.996'' W,"GROUND : 992 FEET","AWOS",None
"MINNESOTA/MCLEOD","STEWART",1982-07-14,2003-08-01,None,218025,None,None,SWTM5,None,20011043,44.73444 ,44 44' 03.984'' N,-94.3425 ,94 20' 33.0'' W,"GROUND : 1040 FEET","LAND SURFACE, B, COOP",3
"MINNESOTA/MCLEOD","LESTER PRAIRIE 1E",2006-05-01,12/31/9999,None,214692,None,None,LSTM5,None,30002667,44.8561 ,44 51' 21.96'' N,-94.0507 ,94 03' 02.52'' W,"GROUND : 975 FEET","LAND SURFACE, B, A, COOP",3
"MINNESOTA/MCLEOD","HUTCHINSON 1 N",1948-09-01,2009-10-23,None,213962,None,None,HSNM5; HCHM5,None,20010775,44.909 ,44 54' 32.4'' N,-94.3674 ,94 22' 02.64'' W,"GROUND : 1095 FEET","LAND SURFACE, AB, COOP",4
"MINNESOTA/MCLEOD","GLENCOE",1937-02-01,1937-12-31,None,None,None,None,None,None,20010761,44.75 ,44 45' 00.0'' N,-94.15 ,94 09' 00.0'' W,"UNKNOWN : 1001 FEET","AVIATION, LAND SURFACE",None
"MINNESOTA/MCLEOD","HUTCHINSON 1W",2009-10-23,12/31/9999,None,213965,None,None,HCSM5,None,30015228,44.88833 ,44 53' 17.988'' N,-94.38722 ,94 23' 13.992'' W,"GROUND : 1050 FEET","LAND SURFACE, AB, COOP",4
"MINNESOTA/MCLEOD","GLENCOE",1895-01-21,1921-05-31,None,213169,None,None,None,None,30002914,44.75 ,44 45' 00.0'' N,-94.13333 ,94 07' 59.988'' W,"GROUND : 1006 FEET","LAND SURFACE, COOP",1
"MINNESOTA/MCLEOD","BROWNTON WWTP",2003-08-01,12/31/9999,None,211065,None,None,BWNM5,None,30001539,44.7335 ,44 44' 00.6'' N,-94.3417 ,94 20' 30.12'' W,"GROUND : 1040 FEET","LAND SURFACE, AB, COOP",3
"MINNESOTA/MEEKER","LITCHFIELD MUNICIPAL AP",1992-04-01,12/31/9999,KLJF,None,04941,LJF,None,None,30002173,45.14694 ,45 08' 48.984'' N,-94.50722 ,94 30' 25.992'' W,"GROUND : 1140 FEET","AWOS",None
"MINNESOTA/MEEKER","LITCHFIELD MUNICIPAL AP",1980-07-01,12/31/9999,None,None,94965,Y69; 43F,None,None,20010808,45.1 ,45 06' 00.0'' N,-94.5 ,94 30' 00.0'' W,"BAROMETRIC : 1143 FEET","SAWRS, LAND SURFACE",None
"MINNESOTA/MEEKER","DASSEL",1966-09-01,12/31/9999,None,212023,None,None,DSLM5,None,20010802,45.0824 ,45 04' 56.64'' N,-94.3075 ,94 18' 27.0'' W,"GROUND : 1090 FEET","LAND SURFACE, B, COOP",3
"MINNESOTA/MEEKER","DASSEL",1893-08-04,1894-08-31,None,212021,None,None,None,None,12002713,45.083333 ,45 04' 59.9988'' N,-94.333333 ,94 19' 59.9988'' W,"GROUND : 1089 FEET","LAND SURFACE, COOP",1
"MINNESOTA/MEEKER","LITCHFIELD",1948-01-01,12/31/9999,None,214778,None,None,LCHM5,None,20010804,45.1279 ,45 07' 40.44'' N,-94.5348 ,94 32' 05.28'' W,"GROUND : 1132 FEET","LAND SURFACE, AB, B, COOP",4
