previous_record,timestamp,previous_record_date,county,record,state,record_date,station_name,id
96.0,1347383551,1991-06-30,MARION,97.0,IN,2012-06-30,INDIANAPOLIS INTL AP,2012-06-30--INDIANAPOLIS-INTL-AP
104.0,1347383551,1980-06-30,SHAWNEE,104.0,KS,2012-06-30,TOPEKA FORBES FLD,2012-06-30--TOPEKA-FORBES-FLD
101.0,1347383551,2011-06-30,SHAWNEE,103.0,KS,2012-06-30,TOPEKA ASOS,2012-06-30--TOPEKA-ASOS
100.0,1347383551,1952-06-30,JOHNSON,101.0,KS,2012-06-30,OLATHE JOHNSON CO AP,2012-06-30--OLATHE-JOHNSON-CO-AP
105.0,1347383551,1952-06-30,WARREN,108.0,KY,2012-06-30,BOWLING GREEN RGNL AP,2012-06-30--BOWLING-GREEN-RGNL-AP
106.0,1347383551,1952-06-30,MCCRACKEN,106.0,KY,2012-06-30,PADUCAH BARKLEY AP,2012-06-30--PADUCAH-BARKLEY-AP
94.0,1347383551,1966-06-30,LAUREL,104.0,KY,2012-06-30,LONDON FAA AP,2012-06-30--LONDON-FAA-AP
99.0,1347383551,1959-06-30,JEFFERSON,104.0,KY,2012-06-30,LOUISVILLE INTL AP,2012-06-30--LOUISVILLE-INTL-AP
98.0,1347383551,1953-06-30,FAYETTE,103.0,KY,2012-06-30,LEXINGTON BLUEGRASS AP,2012-06-30--LEXINGTON-BLUEGRASS-AP
91.0,1347383551,2005-06-30,BREATHITT,103.0,KY,2012-06-30,JACKSON WSO,2012-06-30--JACKSON-WSO
98.0,1347383552,1953-06-30,BOONE,98.0,KY,2012-06-30,COVINGTON WSO,2012-06-30--COVINGTON-WSO
91.0,1347383552,1959-06-30,BRISTOL,91.0,MA,2012-06-30,TAUNTON MUNI AP,2012-06-30--TAUNTON-MUNI-AP
87.0,1347383552,2001-06-30,BRISTOL,90.0,MA,2012-06-30,NEW BEDFORD MUNI AP,2012-06-30--NEW-BEDFORD-MUNI-AP
82.0,1347383552,2001-06-30,DUKES,89.0,MA,2012-06-30,VINEYARD HAVEN AP,2012-06-30--VINEYARD-HAVEN-AP
84.0,1347383552,1997-06-30,BARNSTABLE,88.0,MA,2012-06-30,HYANNIS BARNSTABLE MUNI AP,2012-06-30--HYANNIS-BARNSTABLE-MUNI-AP
95.0,1347383552,1949-06-30,GENESEE,95.0,MI,2012-06-30,FLINT FCWOS,2012-06-30--FLINT-FCWOS
94.0,1347383552,1970-06-30,WAYNE,95.0,MI,2012-06-30,DETROIT METRO AIRPORT,2012-06-30--DETROIT-METRO-AIRPORT
90.0,1347383552,1996-06-30,OAKLAND,94.0,MI,2012-06-30,PONTIAC OAKLAND CO INTL AP,2012-06-30--PONTIAC-OAKLAND-CO-INTL-AP
102.0,1347383552,1969-06-30,SCOTT,105.0,MO,2012-06-30,CAPE GIRARDEAU FAA AP,2012-06-30--CAPE-GIRARDEAU-FAA-AP
97.0,1347383552,1991-06-30,ST. LOUIS,105.0,MO,2012-06-30,ST LOUIS LAMBERT INTL AIRPORT,2012-06-30--ST-LOUIS-LAMBERT-INTL-AIRPORT
95.0,1347383552,2005-06-30,BUTLER,103.0,MO,2012-06-30,POPLAR BLUFF MUNI AP,2012-06-30--POPLAR-BLUFF-MUNI-AP
97.0,1347383552,1978-06-30,CALLAWAY,102.0,MO,2012-06-30,JEFFERSON CITY MEM AP,2012-06-30--JEFFERSON-CITY-MEM-AP
102.0,1347383552,1933-06-30,CLAY,102.0,MO,2012-06-30,KANSAS CY DOWNTOWN AP,2012-06-30--KANSAS-CY-DOWNTOWN-AP
100.0,1347383552,1952-06-30,MARIES,102.0,MO,2012-06-30,VICHY ROLLA NATIONAL AP,2012-06-30--VICHY-ROLLA-NATIONAL-AP
96.0,1347383552,1978-06-30,BOONE,102.0,MO,2012-06-30,COLUMBIA RGNL AP,2012-06-30--COLUMBIA-RGNL-AP
96.0,1347383552,1978-06-30,PLATTE,101.0,MO,2012-06-30,KANSAS CITY INTL AP,2012-06-30--KANSAS-CITY-INTL-AP
97.0,1347383552,2011-06-30,GREENE,99.0,MO,2012-06-30,SPRINGFIELD WSO AP,2012-06-30--SPRINGFIELD-WSO-AP
99.0,1347383552,1963-06-30,BUCHANAN,99.0,MO,2012-06-30,ST JOSEPH ROSECRANS MEM,2012-06-30--ST-JOSEPH-ROSECRANS-MEM
100.0,1347383552,1969-06-30,LEE,104.0,MS,2012-06-30,TUPELO RGNL AP,2012-06-30--TUPELO-RGNL-AP
98.0,1347383552,2009-06-30,WASHINGTON,98.0,MS,2012-06-30,GREENVILLE ASOS,2012-06-30--GREENVILLE-ASOS
102.0,1347383552,1959-06-30,WAKE,105.0,NC,2012-06-30,RALEIGH  AP,2012-06-30--RALEIGH--AP
102.0,1347383556,1959-06-30,MECKLENBURG,104.0,NC,2012-06-30,CHARLOTTE DOUGLAS AP,2012-06-30--CHARLOTTE-DOUGLAS-AP
100.0,1347383556,1959-06-30,NEW HANOVER,103.0,NC,2012-06-30,WILMINGTON INTL AP,2012-06-30--WILMINGTON-INTL-AP
100.0,1347383556,1998-06-30,CUMBERLAND,102.0,NC,2012-06-30,FAYETTEVILLE RGNL AP,2012-06-30--FAYETTEVILLE-RGNL-AP
99.0,1347383556,1998-06-30,NASH,101.0,NC,2012-06-30,ROCKY MT WILSON AP,2012-06-30--ROCKY-MT-WILSON-AP
100.0,1347383556,1959-06-30,BURKE,100.0,NC,2012-06-30,HICKORY FAA AP,2012-06-30--HICKORY-FAA-AP
94.0,1347383556,1952-06-30,BUNCOMBE,98.0,NC,2012-06-30,ASHEVILLE AP,2012-06-30--ASHEVILLE-AP
100.0,1347383556,1953-06-30,CHEYENNE,103.0,NE,2012-06-30,SIDNEY MUNICIPAL AIRPORT,2012-06-30--SIDNEY-MUNICIPAL-AIRPORT
91.0,1347383556,2001-06-30,BERGEN,93.0,NJ,2012-06-30,TETERBORO AP,2012-06-30--TETERBORO-AP
89.0,1347383556,2001-06-30,SUFFOLK,93.0,NY,2012-06-30,ISLIP LI MACARTHUR AP,2012-06-30--ISLIP-LI-MACARTHUR-AP
91.0,1347383556,1964-06-30,CUYAHOGA,92.0,OH,2012-06-30,CLEVELAND WSFO AP,2012-06-30--CLEVELAND-WSFO-AP
103.0,1347383556,1959-06-30,LEXINGTON,109.0,SC,2012-06-30,COLUMBIA METRO AP,2012-06-30--COLUMBIA-METRO-AP
103.0,1347383556,1990-06-30,FLORENCE,105.0,SC,2012-06-30,FLORENCE RGNL AP,2012-06-30--FLORENCE-RGNL-AP
101.0,1347383556,1959-06-30,ANDERSON,105.0,SC,2012-06-30,ANDERSON FAA AP,2012-06-30--ANDERSON-FAA-AP
96.0,1347383556,1990-06-30,SPARTANBURG,103.0,SC,2012-06-30,GRNVL SPART INTL AP,2012-06-30--GRNVL-SPART-INTL-AP
103.0,1347383556,1952-06-30,HAMILTON,107.0,TN,2012-06-30,CHATTANOOGA AP,2012-06-30--CHATTANOOGA-AP
106.0,1347383556,1952-06-30,DAVIDSON,107.0,TN,2012-06-30,NASHVILLE ASOS,2012-06-30--NASHVILLE-ASOS
100.0,1347383556,1952-06-30,BLOUNT,105.0,TN,2012-06-30,KNOXVILLE AP,2012-06-30--KNOXVILLE-AP
95.0,1347383556,1959-06-30,SULLIVAN,103.0,TN,2012-06-30,BRISTOL AP,2012-06-30--BRISTOL-AP
102.0,1347383556,1952-06-30,MADISON,102.0,TN,2012-06-30,JACKSON MCKELLAR- SIPES AP,2012-06-30--JACKSON-MCKELLAR--SIPES-AP
101.0,1347383556,1969-06-30,SHELBY,102.0,TN,2012-06-30,MEMPHIS INTL AP,2012-06-30--MEMPHIS-INTL-AP
93.0,1347383556,1954-06-30,CUMBERLAND,100.0,TN,2012-06-30,CROSSVILLE AP,2012-06-30--CROSSVILLE-AP
102.0,1347383556,2011-06-30,DALLAM,102.0,TX,2012-06-30,DALHART FAA AP,2012-06-30--DALHART-FAA-AP
102.0,1347383557,1957-06-30,POTTER,102.0,TX,2012-06-30,AMARILLO WSO AP,2012-06-30--AMARILLO-WSO-AP
96.0,1347383570,2001-06-30,CARBON,97.0,UT,2012-06-30,PRICE CARBON CO AP,2012-06-30--PRICE-CARBON-CO-AP
102.0,1347383571,1959-06-30,PITTSYLVANIA,102.0,VA,2012-06-30,DANVILLE REGIONAL AP,2012-06-30--DANVILLE-REGIONAL-AP
100.0,1347383571,1959-06-30,ROANOKE,102.0,VA,2012-06-30,ROANOKE INTL AP,2012-06-30--ROANOKE-INTL-AP
94.0,1347383571,1963-06-30,DANE,95.0,WI,2012-06-30,MADISON DANE CO AP,2012-06-30--MADISON-DANE-CO-AP
92.0,1347383571,1996-06-30,WINNEBAGO,92.0,WI,2012-06-30,OSHKOSH WITTMAN AP,2012-06-30--OSHKOSH-WITTMAN-AP
94.0,1347383571,1969-06-30,WAYNE,100.0,WV,2012-06-30,HUNTINGTON TRI ST AP,2012-06-30--HUNTINGTON-TRI-ST-AP
95.0,1347383571,1969-06-30,KANAWHA,97.0,WV,2012-06-30,CHARLESTON YEAGER AP,2012-06-30--CHARLESTON-YEAGER-AP
88.0,1347383571,1969-06-30,MERCER,96.0,WV,2012-06-30,BLUEFIELD MERCER CO AP,2012-06-30--BLUEFIELD-MERCER-CO-AP
88.0,1347383571,1968-06-30,RALEIGH,94.0,WV,2012-06-30,BECKLEY RALEIGH COUNTY AP,2012-06-30--BECKLEY-RALEIGH-COUNTY-AP
100.0,1347383571,1968-07-01,COLBERT,106.0,AL,2012-07-01,MUSCLE SHOALS AP,2012-07-01--MUSCLE-SHOALS-AP
97.0,1347383571,1969-07-01,MADISON,105.0,AL,2012-07-01,HUNTSVILLE INTL AP,2012-07-01--HUNTSVILLE-INTL-AP
102.0,1347383571,1954-07-01,CALHOUN,104.0,AL,2012-07-01,ANNISTON ARPT ASOS,2012-07-01--ANNISTON-ARPT-ASOS
103.0,1347383571,1954-07-01,TUSCALOOSA,104.0,AL,2012-07-01,TUSCALOOSA ARPT ASOS,2012-07-01--TUSCALOOSA-ARPT-ASOS
103.0,1347383571,1954-07-01,JEFFERSON,104.0,AL,2012-07-01,BIRMINGHAM AP ASOS,2012-07-01--BIRMINGHAM-AP-ASOS
100.0,1347383571,2007-07-01,MONTGOMERY,101.0,AL,2012-07-01,MONTGOMERY AP ASOS,2012-07-01--MONTGOMERY-AP-ASOS
98.0,1347383571,2011-07-01,PIKE,98.0,AL,2012-07-01,TROY MUNI AP,2012-07-01--TROY-MUNI-AP
97.0,1347383571,2009-07-01,MOBILE,97.0,AL,2012-07-01,MOBILE DWTN AP,2012-07-01--MOBILE-DWTN-AP
102.0,1347383571,1980-07-01,PULASKI,102.0,AR,2012-07-01,LITTLE ROCK ADAMS FLD,2012-07-01--LITTLE-ROCK-ADAMS-FLD
98.0,1347383571,1980-07-01,BOONE,100.0,AR,2012-07-01,HARRISON BOONE CO AP,2012-07-01--HARRISON-BOONE-CO-AP
99.0,1347383571,2002-07-01,MONTEZUMA,100.0,CO,2012-07-01,CORTEZ ASOS,2012-07-01--CORTEZ-ASOS
99.0,1347383571,1998-07-01,MONTROSE,99.0,CO,2012-07-01,MONTROSE ASOS,2012-07-01--MONTROSE-ASOS
95.0,1347383571,2007-07-01,MOFFAT,98.0,CO,2012-07-01,CRAIG ASOS,2012-07-01--CRAIG-ASOS
96.0,1347383571,2002-07-01,EL PASO,96.0,CO,2012-07-01,COLORADO SPGS MUNI AP,2012-07-01--COLORADO-SPGS-MUNI-AP
92.0,1347383572,2002-07-01,ALAMOSA,92.0,CO,2012-07-01,ALAMOSA-BERGMAN FIELD,2012-07-01--ALAMOSA-BERGMAN-FIELD
90.0,1347383572,2002-07-01,PITKIN,90.0,CO,2012-07-01,ASPEN ASOS,2012-07-01--ASPEN-ASOS
100.0,1347383572,1970-07-01,CLARKE,108.0,GA,2012-07-01,ATHENS BEN EPPS AP,2012-07-01--ATHENS-BEN-EPPS-AP
103.0,1347383572,1954-07-01,BIBB,108.0,GA,2012-07-01,MACON MIDDLE GA AP,2012-07-01--MACON-MIDDLE-GA-AP
99.0,1347383572,2007-07-01,MUSCOGEE,105.0,GA,2012-07-01,COLUMBUS METO AP,2012-07-01--COLUMBUS-METO-AP
99.0,1347383572,1954-07-01,FULTON,105.0,GA,2012-07-01,ATLANTA HARTSFIELD AP,2012-07-01--ATLANTA-HARTSFIELD-AP
102.0,1347383572,1990-07-01,RICHMOND,104.0,GA,2012-07-01,AUGUSTA BUSH FLD AP,2012-07-01--AUGUSTA-BUSH-FLD-AP
95.0,1347383572,2009-07-01,FULTON,103.0,GA,2012-07-01,ATLANTA FULTON CO AP,2012-07-01--ATLANTA-FULTON-CO-AP
100.0,1347383572,1978-07-01,JACKSON,106.0,IL,2012-07-01,CARBONDALE SOUTHERN IL AP,2012-07-01--CARBONDALE-SOUTHERN-IL-AP
99.0,1347383572,1978-07-01,VANDERBURGH,105.0,IN,2012-07-01,EVANSVILLE REGIONAL AP,2012-07-01--EVANSVILLE-REGIONAL-AP
102.0,1347383572,1941-07-01,WARREN,105.0,KY,2012-07-01,BOWLING GREEN RGNL AP,2012-07-01--BOWLING-GREEN-RGNL-AP
98.0,1347383572,1978-07-01,MCCRACKEN,105.0,KY,2012-07-01,PADUCAH BARKLEY AP,2012-07-01--PADUCAH-BARKLEY-AP
97.0,1347383572,1954-07-01,FAYETTE,103.0,KY,2012-07-01,LEXINGTON BLUEGRASS AP,2012-07-01--LEXINGTON-BLUEGRASS-AP
99.0,1347383572,1991-07-01,JEFFERSON,103.0,KY,2012-07-01,LOUISVILLE INTL AP,2012-07-01--LOUISVILLE-INTL-AP
93.0,1347383572,1978-07-01,LAUREL,101.0,KY,2012-07-01,LONDON FAA AP,2012-07-01--LONDON-FAA-AP
90.0,1347383572,1991-07-01,BREATHITT,98.0,KY,2012-07-01,JACKSON WSO,2012-07-01--JACKSON-WSO
91.0,1347383572,2002-07-01,NORFOLK,92.0,MA,2012-07-01,NORWOOD MEM AP,2012-07-01--NORWOOD-MEM-AP
88.0,1347383572,2001-07-01,BRISTOL,91.0,MA,2012-07-01,NEW BEDFORD MUNI AP,2012-07-01--NEW-BEDFORD-MUNI-AP
88.0,1347383572,1987-07-01,DUKES,88.0,MA,2012-07-01,VINEYARD HAVEN AP,2012-07-01--VINEYARD-HAVEN-AP
84.0,1347383572,2001-07-01,BARNSTABLE,86.0,MA,2012-07-01,HYANNIS BARNSTABLE MUNI AP,2012-07-01--HYANNIS-BARNSTABLE-MUNI-AP
98.0,1347383572,1968-07-01,WICOMICO,98.0,MD,2012-07-01,SALISBURY FAA AP,2012-07-01--SALISBURY-FAA-AP
93.0,1347383572,1996-07-01,WASHINGTON,96.0,MD,2012-07-01,HAGERSTOWN WASHINGTON CO AP,2012-07-01--HAGERSTOWN-WASHINGTON-CO-AP
92.0,1347383576,2006-07-01,KALAMAZOO,94.0,MI,2012-07-01,KALAMAZOO BATTLE CK INTL AP,2012-07-01--KALAMAZOO-BATTLE-CK-INTL-AP
99.0,1347383576,1991-07-01,SCOTT,103.0,MO,2012-07-01,CAPE GIRARDEAU FAA AP,2012-07-01--CAPE-GIRARDEAU-FAA-AP
96.0,1347383576,1991-07-01,BUTLER,103.0,MO,2012-07-01,POPLAR BLUFF MUNI AP,2012-07-01--POPLAR-BLUFF-MUNI-AP
97.0,1347383576,2011-07-01,GREENE,99.0,MO,2012-07-01,SPRINGFIELD WSO AP,2012-07-01--SPRINGFIELD-WSO-AP
101.0,1347383576,2006-07-01,LEE,102.0,MS,2012-07-01,TUPELO RGNL AP,2012-07-01--TUPELO-RGNL-AP
102.0,1347383576,1990-07-01,CUSTER,105.0,MT,2012-07-01,MILES CITY AP,2012-07-01--MILES-CITY-AP
99.0,1347383576,1954-07-01,MECKLENBURG,104.0,NC,2012-07-01,CHARLOTTE DOUGLAS AP,2012-07-01--CHARLOTTE-DOUGLAS-AP
99.0,1347383576,2005-07-01,WAKE,103.0,NC,2012-07-01,RALEIGH  AP,2012-07-01--RALEIGH--AP
99.0,1347383576,1998-07-01,NASH,102.0,NC,2012-07-01,ROCKY MT WILSON AP,2012-07-01--ROCKY-MT-WILSON-AP
99.0,1347383576,1954-07-01,BURKE,102.0,NC,2012-07-01,HICKORY FAA AP,2012-07-01--HICKORY-FAA-AP
100.0,1347383576,1998-07-01,CUMBERLAND,102.0,NC,2012-07-01,FAYETTEVILLE RGNL AP,2012-07-01--FAYETTEVILLE-RGNL-AP
98.0,1347383576,1990-07-01,NEW HANOVER,100.0,NC,2012-07-01,WILMINGTON INTL AP,2012-07-01--WILMINGTON-INTL-AP
98.0,1347383576,1954-07-01,GUILFORD,99.0,NC,2012-07-01,GREENSBORO  AP,2012-07-01--GREENSBORO--AP
97.0,1347383576,1990-07-01,CRAVEN,99.0,NC,2012-07-01,NEW BERN - ASOS,2012-07-01--NEW-BERN---ASOS
95.0,1347383577,1954-07-01,BUNCOMBE,98.0,NC,2012-07-01,ASHEVILLE AP,2012-07-01--ASHEVILLE-AP
100.0,1347383577,1980-07-01,CHEYENNE,100.0,NE,2012-07-01,SIDNEY MUNICIPAL AIRPORT,2012-07-01--SIDNEY-MUNICIPAL-AIRPORT
91.0,1347383577,2001-07-01,BERGEN,95.0,NJ,2012-07-01,TETERBORO AP,2012-07-01--TETERBORO-AP
97.0,1347383577,1964-07-01,QUEENS,97.0,NY,2012-07-01,NEW YORK LA GUARDIA AP,2012-07-01--NEW-YORK-LA-GUARDIA-AP
87.0,1347383577,2001-07-01,SUFFOLK,89.0,NY,2012-07-01,ISLIP LI MACARTHUR AP,2012-07-01--ISLIP-LI-MACARTHUR-AP
92.0,1347383577,2002-07-01,SUMMIT,94.0,OH,2012-07-01,AKRON CANTON WSO AP,2012-07-01--AKRON-CANTON-WSO-AP
94.0,1347383577,1966-07-01,CLINTON,94.0,OH,2012-07-01,WILMINGTON AIRBORNE PARK,2012-07-01--WILMINGTON-AIRBORNE-PARK
92.0,1347383577,1970-07-01,RICHLAND,92.0,OH,2012-07-01,MANSFIELD WSO AP,2012-07-01--MANSFIELD-WSO-AP
89.0,1347383577,2002-07-01,LANCASTER,94.0,PA,2012-07-01,LANCASTER AP,2012-07-01--LANCASTER-AP
93.0,1347383577,1966-07-01,ALLEGHENY,94.0,PA,2012-07-01,PITTSBURGH ASOS,2012-07-01--PITTSBURGH-ASOS
99.0,1347383577,1970-07-01,SPARTANBURG,107.0,SC,2012-07-01,GRNVL SPART INTL AP,2012-07-01--GRNVL-SPART-INTL-AP
102.0,1347383577,1970-07-01,ANDERSON,106.0,SC,2012-07-01,ANDERSON FAA AP,2012-07-01--ANDERSON-FAA-AP
103.0,1347383577,1970-07-01,LEXINGTON,106.0,SC,2012-07-01,COLUMBIA METRO AP,2012-07-01--COLUMBIA-METRO-AP
101.0,1347383577,1990-07-01,FLORENCE,103.0,SC,2012-07-01,FLORENCE RGNL AP,2012-07-01--FLORENCE-RGNL-AP
101.0,1347383577,1954-07-01,HAMILTON,107.0,TN,2012-07-01,CHATTANOOGA AP,2012-07-01--CHATTANOOGA-AP
100.0,1347383577,1954-07-01,BLOUNT,105.0,TN,2012-07-01,KNOXVILLE AP,2012-07-01--KNOXVILLE-AP
101.0,1347383577,1954-07-01,DAVIDSON,105.0,TN,2012-07-01,NASHVILLE ASOS,2012-07-01--NASHVILLE-ASOS
98.0,1347383577,1959-07-01,SULLIVAN,100.0,TN,2012-07-01,BRISTOL AP,2012-07-01--BRISTOL-AP
95.0,1347383577,1954-07-01,CUMBERLAND,99.0,TN,2012-07-01,CROSSVILLE AP,2012-07-01--CROSSVILLE-AP
99.0,1347383577,1945-07-01,ARLINGTON,99.0,VA,2012-07-01,WASHINGTON REAGAN AP,2012-07-01--WASHINGTON-REAGAN-AP
94.0,1347383577,1968-07-01,LOUDOUN,96.0,VA,2012-07-01,WASHGTN DULLES INTL AP,2012-07-01--WASHGTN-DULLES-INTL-AP
95.0,1347383580,1966-07-01,WAYNE,98.0,WV,2012-07-01,HUNTINGTON TRI ST AP,2012-07-01--HUNTINGTON-TRI-ST-AP
88.0,1347383580,2005-07-01,MERCER,90.0,WV,2012-07-01,BLUEFIELD MERCER CO AP,2012-07-01--BLUEFIELD-MERCER-CO-AP
88.0,1347383580,1991-07-01,RALEIGH,89.0,WV,2012-07-01,BECKLEY RALEIGH COUNTY AP,2012-07-01--BECKLEY-RALEIGH-COUNTY-AP
99.0,1347383580,1960-07-01,WASHAKIE,104.0,WY,2012-07-01,WORLAND FAA AP,2012-07-01--WORLAND-FAA-AP
97.0,1347383580,1990-07-01,SHERIDAN,103.0,WY,2012-07-01,SHERIDAN AP,2012-07-01--SHERIDAN-AP
100.0,1347383580,1990-07-01,CAMPBELL,102.0,WY,2012-07-01,GILLETTE CAMPBELL AP,2012-07-01--GILLETTE-CAMPBELL-AP
99.0,1347383580,2001-07-01,NATRONA,100.0,WY,2012-07-01,CASPER-NATRONA COUNTY AP,2012-07-01--CASPER-NATRONA-COUNTY-AP
96.0,1347383580,2007-07-01,FREMONT,100.0,WY,2012-07-01,RIVERTON RGNL AP,2012-07-01--RIVERTON-RGNL-AP
97.0,1347383580,2001-07-01,FREMONT,99.0,WY,2012-07-01,LANDER AP,2012-07-01--LANDER-AP
94.0,1347383580,2002-07-01,CARBON,96.0,WY,2012-07-01,RAWLINS AP,2012-07-01--RAWLINS-AP
94.0,1347383580,2001-07-01,SWEETWATER,95.0,WY,2012-07-01,ROCK SPRINGS AP,2012-07-01--ROCK-SPRINGS-AP
99.0,1347383580,2006-07-02,COLBERT,101.0,AL,2012-07-02,MUSCLE SHOALS AP,2012-07-02--MUSCLE-SHOALS-AP
93.0,1347383580,1990-07-02,CLAY,94.0,IA,2012-07-02,SPENCER MUNI AP,2012-07-02--SPENCER-MUNI-AP
93.0,1347383580,1952-07-02,DUBUQUE,94.0,IA,2012-07-02,DUBUQUE WSO AP,2012-07-02--DUBUQUE-WSO-AP
97.0,1347383580,1992-07-02,MACON,102.0,IL,2012-07-02,DECATUR AP,2012-07-02--DECATUR-AP
98.0,1347383580,1949-07-02,ADAMS,101.0,IL,2012-07-02,QUINCY RGNL AP,2012-07-02--QUINCY-RGNL-AP
98.0,1347383580,1980-07-02,JACKSON,100.0,IL,2012-07-02,CARBONDALE SOUTHERN IL AP,2012-07-02--CARBONDALE-SOUTHERN-IL-AP
95.0,1347383580,1970-07-02,WINNEBAGO,98.0,IL,2012-07-02,ROCKFORD AP,2012-07-02--ROCKFORD-AP
96.0,1347383580,1991-07-02,COOK,98.0,IL,2012-07-02,CHICAGO OHARE AP,2012-07-02--CHICAGO-OHARE-AP
93.0,1347383581,2011-07-02,CHAMPAIGN,97.0,IL,2012-07-02,CHAMPAIGN WILLARD AP,2012-07-02--CHAMPAIGN-WILLARD-AP
93.0,1347383581,1974-07-02,DUPAGE,95.0,IL,2012-07-02,WEST CHICAGO DUPAGE AP,2012-07-02--WEST-CHICAGO-DUPAGE-AP
99.0,1347383581,1953-07-02,VANDERBURGH,103.0,IN,2012-07-02,EVANSVILLE REGIONAL AP,2012-07-02--EVANSVILLE-REGIONAL-AP
98.0,1347383581,1991-07-02,MONROE,98.0,IN,2012-07-02,BLOOMINGTON MONROE CO AP,2012-07-02--BLOOMINGTON-MONROE-CO-AP
98.0,1347383581,1980-07-02,MCCRACKEN,101.0,KY,2012-07-02,PADUCAH BARKLEY AP,2012-07-02--PADUCAH-BARKLEY-AP
98.0,1347383581,1953-07-02,JEFFERSON,100.0,KY,2012-07-02,LOUISVILLE INTL AP,2012-07-02--LOUISVILLE-INTL-AP
97.0,1347383581,1970-07-02,FAYETTE,97.0,KY,2012-07-02,LEXINGTON BLUEGRASS AP,2012-07-02--LEXINGTON-BLUEGRASS-AP
93.0,1347383581,2011-07-02,KALAMAZOO,95.0,MI,2012-07-02,KALAMAZOO BATTLE CK INTL AP,2012-07-02--KALAMAZOO-BATTLE-CK-INTL-AP
96.0,1347383581,1911-07-02,HENNEPIN,99.0,MN,2012-07-02,MINNEAPOLIS/ST PAUL AP,2012-07-02--MINNEAPOLIS/ST-PAUL-AP
91.0,1347383581,1989-07-02,CROW WING,97.0,MN,2012-07-02,BRAINERD CROW WING CO AP,2012-07-02--BRAINERD-CROW-WING-CO-AP
93.0,1347383581,1974-07-02,SHERBURNE,97.0,MN,2012-07-02,ST CLOUD MUNI AP,2012-07-02--ST-CLOUD-MUNI-AP
94.0,1347383581,1975-07-02,DOUGLAS,95.0,MN,2012-07-02,ALEXANDRIA CHANDLER FLD,2012-07-02--ALEXANDRIA-CHANDLER-FLD
98.0,1347383581,1980-07-02,MARIES,102.0,MO,2012-07-02,VICHY ROLLA NATIONAL AP,2012-07-02--VICHY-ROLLA-NATIONAL-AP
101.0,1347383581,1970-07-02,SCOTT,101.0,MO,2012-07-02,CAPE GIRARDEAU FAA AP,2012-07-02--CAPE-GIRARDEAU-FAA-AP
97.0,1347383581,1970-07-02,BOONE,101.0,MO,2012-07-02,COLUMBIA RGNL AP,2012-07-02--COLUMBIA-RGNL-AP
98.0,1347383581,2011-07-02,BUTLER,100.0,MO,2012-07-02,POPLAR BLUFF MUNI AP,2012-07-02--POPLAR-BLUFF-MUNI-AP
99.0,1347383581,2011-07-02,ST. LOUIS,100.0,MO,2012-07-02,ST LOUIS LAMBERT INTL AIRPORT,2012-07-02--ST-LOUIS-LAMBERT-INTL-AIRPORT
88.0,1347383581,2011-07-02,DARE,89.0,NC,2012-07-02,CAPE HATTERAS AP,2012-07-02--CAPE-HATTERAS-AP
98.0,1347383581,1974-07-02,CHEYENNE,103.0,NE,2012-07-02,SIDNEY MUNICIPAL AIRPORT,2012-07-02--SIDNEY-MUNICIPAL-AIRPORT
97.0,1347383581,1966-07-02,MUSKINGUM,97.0,OH,2012-07-02,ZANESVILLE FAA AP,2012-07-02--ZANESVILLE-FAA-AP
93.0,1347383581,1986-07-02,HORRY,93.0,SC,2012-07-02,NORTH MYRTLE BEACH,2012-07-02--NORTH-MYRTLE-BEACH
100.0,1347383581,1975-07-02,DAVISON,103.0,SD,2012-07-02,MITCHELL AP,2012-07-02--MITCHELL-AP
100.0,1347383581,1975-07-02,BEADLE,100.0,SD,2012-07-02,HURON AP,2012-07-02--HURON-AP
96.0,1347383582,2010-07-02,WALWORTH,98.0,SD,2012-07-02,MOBRIDGE MUNI AP,2012-07-02--MOBRIDGE-MUNI-AP
96.0,1347383582,1975-07-02,MINNEHAHA,97.0,SD,2012-07-02,SIOUX FALLS AP,2012-07-02--SIOUX-FALLS-AP
99.0,1347383582,1954-07-02,DAVIDSON,99.0,TN,2012-07-02,NASHVILLE ASOS,2012-07-02--NASHVILLE-ASOS
93.0,1347383582,1954-07-02,CUMBERLAND,94.0,TN,2012-07-02,CROSSVILLE AP,2012-07-02--CROSSVILLE-AP
95.0,1347383582,1974-07-02,CHIPPEWA,99.0,WI,2012-07-02,EAU CLAIRE C V R AP,2012-07-02--EAU-CLAIRE-C-V-R-AP
98.0,1347383582,1974-07-02,LA CROSSE,99.0,WI,2012-07-02,LA CROSSE MUNI AP,2012-07-02--LA-CROSSE-MUNI-AP
95.0,1347383582,1952-07-02,DANE,97.0,WI,2012-07-02,MADISON DANE CO AP,2012-07-02--MADISON-DANE-CO-AP
91.0,1347383582,1991-07-02,WINNEBAGO,96.0,WI,2012-07-02,OSHKOSH WITTMAN AP,2012-07-02--OSHKOSH-WITTMAN-AP
95.0,1347383582,1966-07-02,MARATHON,95.0,WI,2012-07-02,WAUSAU ASOS,2012-07-02--WAUSAU-ASOS
90.0,1347383582,1989-07-02,ONEIDA,91.0,WI,2012-07-02,RHINELANDER ASOS,2012-07-02--RHINELANDER-ASOS
